"","state","abbrev","county","State","stateid","GEOid2","GEOid","constreat"
"1939","North Carolina","NC","Pamlico","NC",47,37137,"0500000US37137",0
"1940","North Carolina","NC","Pasquotank","NC",47,37139,"0500000US37139",0
"1941","North Carolina","NC","Pender","NC",47,37141,"0500000US37141",0
"1942","North Carolina","NC","Perquimans","NC",47,37143,"0500000US37143",0
"1943","North Carolina","NC","Person","NC",47,37145,"0500000US37145",0
"1944","North Carolina","NC","Pitt","NC",47,37147,"0500000US37147",0
"1945","North Carolina","NC","Forsyth","NC",47,37067,"0500000US37067",0
"1946","North Carolina","NC","Franklin","NC",47,37069,"0500000US37069",0
"1947","North Carolina","NC","Gaston","NC",47,37071,"0500000US37071",0
"1948","North Carolina","NC","Gates","NC",47,37073,"0500000US37073",0
"1949","North Carolina","NC","Graham","NC",47,37075,"0500000US37075",0
"1950","North Carolina","NC","Granville","NC",47,37077,"0500000US37077",0
"1951","North Carolina","NC","Greene","NC",47,37079,"0500000US37079",0
"1952","North Carolina","NC","Guilford","NC",47,37081,"0500000US37081",0
"1953","North Carolina","NC","Halifax","NC",47,37083,"0500000US37083",0
"1954","North Carolina","NC","Harnett","NC",47,37085,"0500000US37085",0
"1955","North Carolina","NC","Alamance","NC",47,37001,"0500000US37001",0
"1956","North Carolina","NC","Alexander","NC",47,37003,"0500000US37003",0
"1957","North Carolina","NC","Alleghany","NC",47,37005,"0500000US37005",0
"1958","North Carolina","NC","Avery","NC",47,37011,"0500000US37011",0
"1959","North Carolina","NC","Beaufort","NC",47,37013,"0500000US37013",0
"1960","North Carolina","NC","Bertie","NC",47,37015,"0500000US37015",0
"1961","North Carolina","NC","Bladen","NC",47,37017,"0500000US37017",0
"1962","North Carolina","NC","Brunswick","NC",47,37019,"0500000US37019",0
"1963","North Carolina","NC","Buncombe","NC",47,37021,"0500000US37021",0
"1964","North Carolina","NC","Burke","NC",47,37023,"0500000US37023",0
"1965","North Carolina","NC","Cabarrus","NC",47,37025,"0500000US37025",0
"1966","North Carolina","NC","Caldwell","NC",47,37027,"0500000US37027",0
"1967","North Carolina","NC","Camden","NC",47,37029,"0500000US37029",0
"1968","North Carolina","NC","Carteret","NC",47,37031,"0500000US37031",0
"1969","North Carolina","NC","Davie","NC",47,37059,"0500000US37059",0
"1970","North Carolina","NC","Duplin","NC",47,37061,"0500000US37061",0
"1971","North Carolina","NC","Robeson","NC",47,37155,"0500000US37155",0
"1972","North Carolina","NC","Polk","NC",47,37149,"0500000US37149",0
"1973","North Carolina","NC","Randolph","NC",47,37151,"0500000US37151",0
"1974","North Carolina","NC","Richmond","NC",47,37153,"0500000US37153",0
"1975","North Carolina","NC","Currituck","NC",47,37053,"0500000US37053",0
"1976","North Carolina","NC","Columbus","NC",47,37047,"0500000US37047",0
"1977","North Carolina","NC","Craven","NC",47,37049,"0500000US37049",0
"1978","North Carolina","NC","Cumberland","NC",47,37051,"0500000US37051",0
"1979","North Carolina","NC","Dare","NC",47,37055,"0500000US37055",0
"1980","North Carolina","NC","Davidson","NC",47,37057,"0500000US37057",0
"1981","North Carolina","NC","Anson","NC",47,37007,"0500000US37007",0
"1982","North Carolina","NC","Rockingham","NC",47,37157,"0500000US37157",0
"1983","North Dakota","ND","Logan",NA,36,38047,"0500000US38047",0
"1984","North Dakota","ND","McHenry",NA,36,38049,"0500000US38049",0
"1985","North Dakota","ND","McIntosh",NA,36,38051,"0500000US38051",0
"1986","North Dakota","ND","McKenzie",NA,36,38053,"0500000US38053",0
"1987","North Dakota","ND","McLean",NA,36,38055,"0500000US38055",0
"1988","North Dakota","ND","Mercer",NA,36,38057,"0500000US38057",0
"1989","North Dakota","ND","Morton",NA,36,38059,"0500000US38059",0
"1990","North Dakota","ND","Mountrail",NA,36,38061,"0500000US38061",0
"1991","North Dakota","ND","Nelson",NA,36,38063,"0500000US38063",0
"1992","North Dakota","ND","Oliver",NA,36,38065,"0500000US38065",0
"1993","North Dakota","ND","Pembina",NA,36,38067,"0500000US38067",0
"1994","North Dakota","ND","Pierce",NA,36,38069,"0500000US38069",0
"1995","North Dakota","ND","Ramsey",NA,36,38071,"0500000US38071",0
"1996","North Dakota","ND","Ransom",NA,36,38073,"0500000US38073",0
"1997","North Dakota","ND","Renville",NA,36,38075,"0500000US38075",0
"1998","North Dakota","ND","Richland",NA,36,38077,"0500000US38077",0
"1999","North Dakota","ND","Rolette",NA,36,38079,"0500000US38079",0
"2000","North Dakota","ND","Sargent",NA,36,38081,"0500000US38081",0
"2001","North Dakota","ND","Sheridan",NA,36,38083,"0500000US38083",0
"2002","North Dakota","ND","Sioux",NA,36,38085,"0500000US38085",0
"2003","North Dakota","ND","Slope",NA,36,38087,"0500000US38087",0
"2004","North Dakota","ND","Stark",NA,36,38089,"0500000US38089",0
"2005","North Dakota","ND","Steele",NA,36,38091,"0500000US38091",0
"2006","North Dakota","ND","Stutsman",NA,36,38093,"0500000US38093",0
"2007","North Dakota","ND","Towner",NA,36,38095,"0500000US38095",0
"2008","North Dakota","ND","Traill",NA,36,38097,"0500000US38097",0
"2009","North Dakota","ND","Walsh",NA,36,38099,"0500000US38099",0
"2010","North Dakota","ND","Ward",NA,36,38101,"0500000US38101",0
"2011","North Dakota","ND","Wells",NA,36,38103,"0500000US38103",0
"2012","North Dakota","ND","Williams",NA,36,38105,"0500000US38105",0
"2013","North Dakota","ND","Grand Forks",NA,36,38035,"0500000US38035",0
"2014","North Dakota","ND","Grant",NA,36,38037,"0500000US38037",0
"2015","North Dakota","ND","Griggs",NA,36,38039,"0500000US38039",0
"2016","North Dakota","ND","Hettinger",NA,36,38041,"0500000US38041",0
"2017","North Dakota","ND","Kidder",NA,36,38043,"0500000US38043",0
"2018","North Dakota","ND","LaMoure",NA,36,38045,"0500000US38045",0
"2019","North Dakota","ND","Dickey",NA,36,38021,"0500000US38021",0
"2020","North Dakota","ND","Adams",NA,36,38001,"0500000US38001",0
"2021","North Dakota","ND","Barnes",NA,36,38003,"0500000US38003",0
"2022","North Dakota","ND","Benson",NA,36,38005,"0500000US38005",0
"2023","North Dakota","ND","Billings",NA,36,38007,"0500000US38007",0
"2024","North Dakota","ND","Bottineau",NA,36,38009,"0500000US38009",0
"2025","North Dakota","ND","Foster",NA,36,38031,"0500000US38031",0
"2026","North Dakota","ND","Golden Valley",NA,36,38033,"0500000US38033",0
"2027","North Dakota","ND","Bowman",NA,36,38011,"0500000US38011",0
"2028","North Dakota","ND","Burke",NA,36,38013,"0500000US38013",0
"2029","North Dakota","ND","Burleigh",NA,36,38015,"0500000US38015",0
"2030","North Dakota","ND","Cass",NA,36,38017,"0500000US38017",0
"2031","North Dakota","ND","Cavalier",NA,36,38019,"0500000US38019",0
"2032","North Dakota","ND","Dunn",NA,36,38025,"0500000US38025",0
"2033","North Dakota","ND","Divide",NA,36,38023,"0500000US38023",0
"2034","North Dakota","ND","Eddy",NA,36,38027,"0500000US38027",0
"2035","North Dakota","ND","Emmons",NA,36,38029,"0500000US38029",0
"2036","Ohio","OH","Greene","OH",24,39057,"0500000US39057",0
"2037","Ohio","OH","Gallia","OH",24,39053,"0500000US39053",0
"2038","Ohio","OH","Geauga","OH",24,39055,"0500000US39055",0
"2039","Ohio","OH","Adams","OH",24,39001,"0500000US39001",0
"2040","Ohio","OH","Hamilton","OH",24,39061,"0500000US39061",0
"2041","Ohio","OH","Hancock","OH",24,39063,"0500000US39063",0
"2042","Ohio","OH","Hardin","OH",24,39065,"0500000US39065",0
"2043","Ohio","OH","Lucas","OH",24,39095,"0500000US39095",0
"2044","Ohio","OH","Madison","OH",24,39097,"0500000US39097",0
"2045","Ohio","OH","Mahoning","OH",24,39099,"0500000US39099",0
"2046","Ohio","OH","Marion","OH",24,39101,"0500000US39101",0
"2047","Ohio","OH","Medina","OH",24,39103,"0500000US39103",0
"2048","Ohio","OH","Meigs","OH",24,39105,"0500000US39105",0
"2049","Ohio","OH","Mercer","OH",24,39107,"0500000US39107",0
"2050","Ohio","OH","Miami","OH",24,39109,"0500000US39109",0
"2051","Ohio","OH","Guernsey","OH",24,39059,"0500000US39059",0
"2052","Ohio","OH","Coshocton","OH",24,39031,"0500000US39031",0
"2053","Ohio","OH","Crawford","OH",24,39033,"0500000US39033",0
"2054","Ohio","OH","Cuyahoga","OH",24,39035,"0500000US39035",0
"2055","Ohio","OH","Darke","OH",24,39037,"0500000US39037",0
"2056","Ohio","OH","Defiance","OH",24,39039,"0500000US39039",0
"2057","Ohio","OH","Delaware","OH",24,39041,"0500000US39041",0
"2058","Ohio","OH","Erie","OH",24,39043,"0500000US39043",0
"2059","Ohio","OH","Fairfield","OH",24,39045,"0500000US39045",0
"2060","Ohio","OH","Fayette","OH",24,39047,"0500000US39047",0
"2061","Ohio","OH","Franklin","OH",24,39049,"0500000US39049",0
"2062","Ohio","OH","Fulton","OH",24,39051,"0500000US39051",0
"2063","Ohio","OH","Portage","OH",24,39133,"0500000US39133",0
"2064","Ohio","OH","Preble","OH",24,39135,"0500000US39135",0
"2065","Ohio","OH","Putnam","OH",24,39137,"0500000US39137",0
"2066","Ohio","OH","Richland","OH",24,39139,"0500000US39139",0
"2067","Ohio","OH","Ross","OH",24,39141,"0500000US39141",0
"2068","Ohio","OH","Sandusky","OH",24,39143,"0500000US39143",0
"2069","Ohio","OH","Scioto","OH",24,39145,"0500000US39145",0
"2070","Ohio","OH","Seneca","OH",24,39147,"0500000US39147",0
"2071","Ohio","OH","Harrison","OH",24,39067,"0500000US39067",0
"2072","Ohio","OH","Henry","OH",24,39069,"0500000US39069",0
"2073","Ohio","OH","Highland","OH",24,39071,"0500000US39071",0
"2074","Ohio","OH","Hocking","OH",24,39073,"0500000US39073",0
"2075","Ohio","OH","Holmes","OH",24,39075,"0500000US39075",0
"2076","Ohio","OH","Huron","OH",24,39077,"0500000US39077",0
"2077","Ohio","OH","Jackson","OH",24,39079,"0500000US39079",0
"2078","Ohio","OH","Allen","OH",24,39003,"0500000US39003",0
"2079","Ohio","OH","Ashland","OH",24,39005,"0500000US39005",0
"2080","Ohio","OH","Ashtabula","OH",24,39007,"0500000US39007",0
"2081","Ohio","OH","Athens","OH",24,39009,"0500000US39009",0
"2082","Ohio","OH","Auglaize","OH",24,39011,"0500000US39011",0
"2083","Ohio","OH","Belmont","OH",24,39013,"0500000US39013",0
"2084","Ohio","OH","Brown","OH",24,39015,"0500000US39015",0
"2085","Ohio","OH","Butler","OH",24,39017,"0500000US39017",0
"2086","Ohio","OH","Carroll","OH",24,39019,"0500000US39019",0
"2087","Ohio","OH","Champaign","OH",24,39021,"0500000US39021",0
"2088","Ohio","OH","Clark","OH",24,39023,"0500000US39023",0
"2089","Ohio","OH","Clermont","OH",24,39025,"0500000US39025",0
"2090","Ohio","OH","Clinton","OH",24,39027,"0500000US39027",0
"2091","Ohio","OH","Columbiana","OH",24,39029,"0500000US39029",0
"2092","Ohio","OH","Monroe","OH",24,39111,"0500000US39111",0
"2093","Ohio","OH","Montgomery","OH",24,39113,"0500000US39113",0
"2094","Ohio","OH","Morgan","OH",24,39115,"0500000US39115",0
"2095","Ohio","OH","Morrow","OH",24,39117,"0500000US39117",0
"2096","Ohio","OH","Muskingum","OH",24,39119,"0500000US39119",0
"2097","Ohio","OH","Noble","OH",24,39121,"0500000US39121",0
"2098","Ohio","OH","Ottawa","OH",24,39123,"0500000US39123",0
"2099","Ohio","OH","Paulding","OH",24,39125,"0500000US39125",0
"2100","Ohio","OH","Perry","OH",24,39127,"0500000US39127",0
"2101","Ohio","OH","Pickaway","OH",24,39129,"0500000US39129",0
"2102","Ohio","OH","Pike","OH",24,39131,"0500000US39131",0
"2103","Ohio","OH","Union","OH",24,39159,"0500000US39159",0
"2104","Ohio","OH","Van Wert","OH",24,39161,"0500000US39161",0
"2105","Ohio","OH","Jefferson","OH",24,39081,"0500000US39081",0
"2106","Ohio","OH","Knox","OH",24,39083,"0500000US39083",0
"2107","Ohio","OH","Lake","OH",24,39085,"0500000US39085",0
"2108","Ohio","OH","Lawrence","OH",24,39087,"0500000US39087",0
"2109","Ohio","OH","Licking","OH",24,39089,"0500000US39089",0
"2110","Ohio","OH","Logan","OH",24,39091,"0500000US39091",0
"2111","Ohio","OH","Shelby","OH",24,39149,"0500000US39149",0
"2112","Ohio","OH","Stark","OH",24,39151,"0500000US39151",0
"2113","Ohio","OH","Summit","OH",24,39153,"0500000US39153",0
"2114","Ohio","OH","Trumbull","OH",24,39155,"0500000US39155",0
"2115","Ohio","OH","Tuscarawas","OH",24,39157,"0500000US39157",0
"2116","Ohio","OH","Vinton","OH",24,39163,"0500000US39163",0
"2117","Ohio","OH","Warren","OH",24,39165,"0500000US39165",0
"2118","Ohio","OH","Washington","OH",24,39167,"0500000US39167",0
"2119","Ohio","OH","Wayne","OH",24,39169,"0500000US39169",0
"2120","Ohio","OH","Lorain","OH",24,39093,"0500000US39093",0
"2121","Ohio","OH","Wyandot","OH",24,39175,"0500000US39175",0
"2122","Ohio","OH","Wood","OH",24,39173,"0500000US39173",0
"2123","Ohio","OH","Williams","OH",24,39171,"0500000US39171",0
"2124","Oklahoma","OK","Pottawatomie","OK",53,40125,"0500000US40125",0
"2125","Oklahoma","OK","Payne","OK",53,40119,"0500000US40119",0
"2126","Oklahoma","OK","Pontotoc","OK",53,40123,"0500000US40123",0
"2127","Oklahoma","OK","Love","OK",53,40085,"0500000US40085",0
"2128","Oklahoma","OK","Major","OK",53,40093,"0500000US40093",0
"2129","Oklahoma","OK","Pittsburg","OK",53,40121,"0500000US40121",0
"2130","Oklahoma","OK","Logan","OK",53,40083,"0500000US40083",0
"2131","Oklahoma","OK","McClain","OK",53,40087,"0500000US40087",0
"2132","Oklahoma","OK","Caddo","OK",53,40015,"0500000US40015",0
"2133","Oklahoma","OK","Marshall","OK",53,40095,"0500000US40095",0
"2134","Oklahoma","OK","Mayes","OK",53,40097,"0500000US40097",0
"2135","Oklahoma","OK","Rogers","OK",53,40131,"0500000US40131",0
"2136","Oklahoma","OK","Seminole","OK",53,40133,"0500000US40133",0
"2137","Oklahoma","OK","Pushmataha","OK",53,40127,"0500000US40127",0
"2138","Oklahoma","OK","Roger Mills","OK",53,40129,"0500000US40129",0
"2139","Oklahoma","OK","Coal","OK",53,40029,"0500000US40029",0
"2140","Oklahoma","OK","Comanche","OK",53,40031,"0500000US40031",0
"2141","Oklahoma","OK","Cotton","OK",53,40033,"0500000US40033",0
"2142","Oklahoma","OK","Craig","OK",53,40035,"0500000US40035",0
"2143","Oklahoma","OK","Creek","OK",53,40037,"0500000US40037",0
"2144","Oklahoma","OK","Custer","OK",53,40039,"0500000US40039",0
"2145","Oklahoma","OK","Delaware","OK",53,40041,"0500000US40041",0
"2146","Oklahoma","OK","Canadian","OK",53,40017,"0500000US40017",0
"2147","Oklahoma","OK","Carter","OK",53,40019,"0500000US40019",0
"2148","Oklahoma","OK","Cherokee","OK",53,40021,"0500000US40021",0
"2149","Oklahoma","OK","Choctaw","OK",53,40023,"0500000US40023",0
"2150","Oklahoma","OK","Cimarron","OK",53,40025,"0500000US40025",0
"2151","Oklahoma","OK","Cleveland","OK",53,40027,"0500000US40027",0
"2152","Oklahoma","OK","Greer","OK",53,40055,"0500000US40055",0
"2153","Oklahoma","OK","Harmon","OK",53,40057,"0500000US40057",0
"2154","Oklahoma","OK","Harper","OK",53,40059,"0500000US40059",0
"2155","Oklahoma","OK","Haskell","OK",53,40061,"0500000US40061",0
"2156","Oklahoma","OK","Hughes","OK",53,40063,"0500000US40063",0
"2157","Oklahoma","OK","Jackson","OK",53,40065,"0500000US40065",0
"2158","Oklahoma","OK","Jefferson","OK",53,40067,"0500000US40067",0
"2159","Oklahoma","OK","Dewey","OK",53,40043,"0500000US40043",0
"2160","Oklahoma","OK","Ellis","OK",53,40045,"0500000US40045",0
"2161","Oklahoma","OK","Garfield","OK",53,40047,"0500000US40047",0
"2162","Oklahoma","OK","Garvin","OK",53,40049,"0500000US40049",0
"2163","Oklahoma","OK","Grady","OK",53,40051,"0500000US40051",0
"2164","Oklahoma","OK","Grant","OK",53,40053,"0500000US40053",0
"2165","Oklahoma","OK","Lincoln","OK",53,40081,"0500000US40081",0
"2166","Oklahoma","OK","Adair","OK",53,40001,"0500000US40001",0
"2167","Oklahoma","OK","Alfalfa","OK",53,40003,"0500000US40003",0
"2168","Oklahoma","OK","Atoka","OK",53,40005,"0500000US40005",0
"2169","Oklahoma","OK","Beaver","OK",53,40007,"0500000US40007",0
"2170","Oklahoma","OK","Beckham","OK",53,40009,"0500000US40009",0
"2171","Oklahoma","OK","Blaine","OK",53,40011,"0500000US40011",0
"2172","Oklahoma","OK","McCurtain","OK",53,40089,"0500000US40089",0
"2173","Oklahoma","OK","McIntosh","OK",53,40091,"0500000US40091",0
"2174","Oklahoma","OK","Murray","OK",53,40099,"0500000US40099",0
"2175","Oklahoma","OK","Muskogee","OK",53,40101,"0500000US40101",0
"2176","Oklahoma","OK","Noble","OK",53,40103,"0500000US40103",0
"2177","Oklahoma","OK","Nowata","OK",53,40105,"0500000US40105",0
"2178","Oklahoma","OK","Okfuskee","OK",53,40107,"0500000US40107",0
"2179","Oklahoma","OK","Oklahoma","OK",53,40109,"0500000US40109",0
"2180","Oklahoma","OK","Okmulgee","OK",53,40111,"0500000US40111",0
"2181","Oklahoma","OK","Osage","OK",53,40113,"0500000US40113",0
"2182","Oklahoma","OK","Ottawa","OK",53,40115,"0500000US40115",0
"2183","Oklahoma","OK","Pawnee","OK",53,40117,"0500000US40117",0
"2184","Oklahoma","OK","Wagoner","OK",53,40145,"0500000US40145",0
"2185","Oklahoma","OK","Washington","OK",53,40147,"0500000US40147",0
"2186","Oklahoma","OK","Johnston","OK",53,40069,"0500000US40069",0
"2187","Oklahoma","OK","Kay","OK",53,40071,"0500000US40071",0
"2188","Oklahoma","OK","Kingfisher","OK",53,40073,"0500000US40073",0
"2189","Oklahoma","OK","Kiowa","OK",53,40075,"0500000US40075",0
"2190","Oklahoma","OK","Latimer","OK",53,40077,"0500000US40077",0
"2191","Oklahoma","OK","Le Flore","OK",53,40079,"0500000US40079",0
"2192","Oklahoma","OK","Sequoyah","OK",53,40135,"0500000US40135",0
"2193","Oklahoma","OK","Stephens","OK",53,40137,"0500000US40137",0
"2194","Oklahoma","OK","Texas","OK",53,40139,"0500000US40139",0
"2195","Oklahoma","OK","Tillman","OK",53,40141,"0500000US40141",0
"2196","Oklahoma","OK","Tulsa","OK",53,40143,"0500000US40143",0
"2197","Oklahoma","OK","Woods","OK",53,40151,"0500000US40151",0
"2198","Oklahoma","OK","Woodward","OK",53,40153,"0500000US40153",0
"2199","Oklahoma","OK","Bryan","OK",53,40013,"0500000US40013",0
"2200","Oklahoma","OK","Washita","OK",53,40149,"0500000US40149",0
"2201","Oregon","OR","Linn","OR",72,41043,"0500000US41043",0
"2202","Oregon","OR","Malheur","OR",72,41045,"0500000US41045",0
"2203","Oregon","OR","Sherman","OR",72,41055,"0500000US41055",0
"2204","Oregon","OR","Tillamook","OR",72,41057,"0500000US41057",0
"2205","Oregon","OR","Columbia","OR",72,41009,"0500000US41009",0
"2206","Oregon","OR","Coos","OR",72,41011,"0500000US41011",0
"2207","Oregon","OR","Crook","OR",72,41013,"0500000US41013",0
"2208","Oregon","OR","Curry","OR",72,41015,"0500000US41015",0
"2209","Oregon","OR","Deschutes","OR",72,41017,"0500000US41017",0
"2210","Oregon","OR","Douglas","OR",72,41019,"0500000US41019",0
"2211","Oregon","OR","Gilliam","OR",72,41021,"0500000US41021",0
"2212","Oregon","OR","Marion","OR",72,41047,"0500000US41047",0
"2213","Oregon","OR","Morrow","OR",72,41049,"0500000US41049",0
"2214","Oregon","OR","Multnomah","OR",72,41051,"0500000US41051",0
"2215","Oregon","OR","Polk","OR",72,41053,"0500000US41053",0
"2216","Oregon","OR","Hood River","OR",72,41027,"0500000US41027",0
"2217","Oregon","OR","Jackson","OR",72,41029,"0500000US41029",0
"2218","Oregon","OR","Jefferson","OR",72,41031,"0500000US41031",0
"2219","Oregon","OR","Josephine","OR",72,41033,"0500000US41033",0
"2220","Oregon","OR","Klamath","OR",72,41035,"0500000US41035",0
"2221","Oregon","OR","Lake","OR",72,41037,"0500000US41037",0
